date,nino1+2,nino1+2 anom,year,season,ESOI 3m mean,SAM 3m mean,TNI 3m mean,IODW anom 3m mean,IODW 3m mean,IODE anom 3m mean,IODE 3m mean,DMI anom 3m mean,DMI 3m mean,SOI 3m mean,nino3.4 anom 3m mean,nino3.4 3m mean,nino4 anom 3m mean,nino4 3m mean,nino3 anom 3m mean,nino3 3m mean,nino1+2 anom 3m mean,nino1+2 3m mean,TNI,nino3.4 anom 3m mean,nino3.4 3m mean,nino4 anom 3m mean,nino4 3m mean,nino3 anom 3m mean,nino3 3m mean,nino1+2 anom 3m mean,nino1+2 3m mean,nino3,nino3 anom,nino4,nino4 anom,nino3.4,nino3.4 anom,date,SOI,SOI 3m mean,IODE,IODW,IODE anom,IODW anom,DMI,DMI anom,SAM,ESOI,idck_AR,idck_AR-W,idck_AR-N,idck_AR-E,idck_AR-NW,AR,AR-W,AR-NW,AR-N,AR-E,SPO,SPO-W,SPO-E
1982-10-01,22.83,1.81,1982,4,-1.433333333333333,-1.4873333333333332,-0.9433333333333334,0.020000000000000035,27.790000000000003,-0.5400000000000001,27.75,0.5599999999999998,0.03666666666666688,-21.73333333333332,1.4033333333333327,28.166666666666668,0.36333333333333345,29.133333333333336,1.713333333333333,26.709999999999997,1.3066666666666669,22.223333333333333,-1.1400000000000001,1.4033333333333327,28.166666666666668,0.36333333333333345,29.133333333333336,1.713333333333333,26.709999999999997,1.3066666666666669,22.223333333333333,27.28,2.3,29.44,0.67,28.71,1.99,198210.0,-20.2,-21.73333333333332,27.87,28.4,-0.45,0.19,0.53,0.64,-1.291,-1.5,,,,,,7.0,8.0,4.0,2.0,2.0,16.0,3.0,14.0
1982-11-01,24.68,3.03,1982,4,-1.7999999999999998,-0.5796666666666667,-1.5266666666666666,0.08666666666666671,28.209999999999997,-0.5133333333333334,27.856666666666666,0.6,0.35000000000000026,-24.23333333333332,1.7999999999999996,28.513333333333335,0.5233333333333333,29.266666666666666,2.1966666666666668,27.189999999999998,2.0500000000000003,23.179999999999996,-2.46,1.7999999999999996,28.513333333333335,0.5233333333333333,29.266666666666666,2.1966666666666668,27.189999999999998,2.0500000000000003,23.179999999999996,27.5,2.4,29.27,0.57,28.62,1.92,198211.0,-31.1,-24.23333333333332,28.18,28.63,-0.44,0.16,0.45,0.6,1.427,-2.5,,,,,,7.0,8.0,4.0,2.0,2.0,16.0,3.0,14.0
1982-12-01,25.97,3.16,1982,1,-2.0999999999999996,0.5139999999999999,-2.0833333333333335,0.14000000000000004,28.473333333333333,-0.24000000000000007,28.316666666666666,0.3799999999999999,0.15666666666666687,-24.19999999999999,2.0366666666666666,28.709999999999997,0.5833333333333334,29.25333333333333,2.5199999999999996,27.62,2.6666666666666665,24.49333333333333,-2.6500000000000004,2.0366666666666666,28.709999999999997,0.5833333333333334,29.25333333333333,2.5199999999999996,27.62,2.6666666666666665,24.49333333333333,28.08,2.86,29.05,0.51,28.8,2.2,198212.0,-21.3,-24.19999999999999,28.9,28.39,0.17,0.07,-0.51,-0.1,1.406,-2.3,,,,,,7.0,8.0,4.0,2.0,2.0,16.0,3.0,14.0
1983-01-01,27.21,2.65,1983,1,-2.766666666666666,0.718,-2.4566666666666666,0.04333333333333337,28.333333333333332,-0.0533333333333334,28.676666666666666,0.09666666666666651,-0.3433333333333331,-27.666666666666654,2.1566666666666663,28.77,0.49000000000000005,29.01,2.7533333333333325,28.080000000000002,2.9466666666666668,25.953333333333333,-2.26,2.1566666666666663,28.77,0.49000000000000005,29.01,2.7533333333333325,28.080000000000002,2.9466666666666668,25.953333333333333,28.66,3.0,28.71,0.39,28.89,2.35,198301.0,-30.6,-27.666666666666654,28.95,27.98,0.11,-0.1,-0.97,-0.21,-0.679,-3.5,,,,,,7.0,8.0,4.0,2.0,2.0,16.0,3.0,14.0
1983-02-01,28.13,2.03,1983,1,-2.8333333333333335,0.23599999999999988,-2.2033333333333336,0.026666666666666703,28.263333333333335,0.26333333333333325,29.086666666666662,-0.2366666666666668,-0.8233333333333331,-28.399999999999988,2.1633333333333327,28.793333333333333,0.4100000000000001,28.76,2.7199999999999993,28.483333333333334,2.6133333333333337,27.103333333333335,-1.6999999999999997,2.1633333333333327,28.793333333333333,0.4100000000000001,28.76,2.7199999999999993,28.483333333333334,2.6133333333333337,27.103333333333335,28.71,2.3,28.52,0.33,28.69,1.94,198302.0,-33.3,-28.399999999999988,29.41,28.42,0.51,0.11,-0.99,-0.4,-0.019,-2.7,,,,,,7.0,8.0,4.0,2.0,2.0,16.0,3.0,14.0
1983-03-01,28.72,2.23,1983,2,-2.6999999999999997,-0.7536666666666667,-1.9866666666666664,-0.03666666666666663,28.450000000000003,0.43666666666666654,29.416666666666668,-0.47333333333333344,-0.963333333333333,-30.633333333333315,1.8899999999999995,28.74666666666667,0.3166666666666667,28.593333333333334,2.326666666666666,28.753333333333334,2.3033333333333337,28.02,-2.0,1.8899999999999995,28.74666666666667,0.3166666666666667,28.593333333333334,2.326666666666666,28.753333333333334,2.3033333333333337,28.02,28.89,1.68,28.55,0.23,28.66,1.38,198303.0,-28.0,-30.633333333333315,29.89,28.95,0.69,-0.12,-0.93,-0.81,-1.563,-1.9,,,,,,7.0,8.0,4.0,2.0,2.0,16.0,3.0,14.0
1983-04-01,28.86,3.32,1983,2,-2.0,-1.2283333333333335,-2.3266666666666667,-0.09999999999999996,28.959999999999997,0.5366666666666666,29.75,-0.6366666666666668,-0.7899999999999997,-26.099999999999984,1.423333333333333,28.706666666666667,0.20000000000000004,28.580000000000002,1.843333333333333,28.91,2.526666666666667,28.569999999999997,-3.28,1.423333333333333,28.706666666666667,0.20000000000000004,28.580000000000002,1.843333333333333,28.91,2.526666666666667,28.569999999999997,29.13,1.55,28.67,0.04,28.77,0.95,198304.0,-17.0,-26.099999999999984,29.95,29.51,0.41,-0.29,-0.45,-0.7,-2.103,-1.4,,,,,,7.0,8.0,4.0,2.0,2.0,16.0,3.0,14.0
1983-05-01,28.26,3.85,1983,2,-1.7333333333333332,-1.8386666666666667,-2.9899999999999998,-0.13999999999999996,29.356666666666666,0.3966666666666665,29.843333333333334,-0.5366666666666667,-0.4866666666666664,-12.999999999999986,1.0766666666666662,28.756666666666664,0.1433333333333334,28.76666666666667,1.653333333333333,29.0,3.133333333333334,28.613333333333333,-3.69,1.0766666666666662,28.756666666666664,0.1433333333333334,28.76666666666667,1.653333333333333,29.0,3.133333333333334,28.613333333333333,28.98,1.73,29.08,0.16,28.84,0.9,198305.0,6.0,-12.999999999999986,29.69,29.61,0.09,-0.01,-0.08,-0.1,-1.85,-1.9,,,,,,7.0,8.0,4.0,2.0,2.0,16.0,3.0,14.0
1983-06-01,27.36,4.24,1983,3,-1.4999999999999998,-1.8193333333333335,-3.7366666666666664,0.07333333333333338,29.366666666666664,0.22333333333333324,29.69666666666667,-0.1500000000000001,-0.3333333333333331,-4.699999999999986,0.7966666666666663,28.626666666666665,0.06666666666666671,28.906666666666666,1.5999999999999996,28.75,3.8033333333333332,28.16,-4.24,0.7966666666666663,28.626666666666665,0.06666666666666671,28.906666666666666,1.5999999999999996,28.75,3.8033333333333332,28.16,28.14,1.52,28.97,-0.0,28.27,0.54,198306.0,-3.1,-4.699999999999986,29.45,28.98,0.17,0.52,-0.47,0.35,-1.505,-1.2,,,,,,7.0,8.0,4.0,2.0,2.0,16.0,3.0,14.0
1983-07-01,25.76,3.8,1983,3,-1.5333333333333332,-1.470666666666667,-4.0,0.38000000000000006,28.939999999999998,0.019999999999999924,29.25,0.3599999999999999,-0.3099999999999998,-1.5666666666666522,0.4433333333333329,28.096666666666664,-0.03666666666666663,28.89333333333333,1.3499999999999996,27.91,3.9633333333333334,27.126666666666665,-4.07,0.4433333333333329,28.096666666666664,-0.03666666666666663,28.89333333333333,1.3499999999999996,27.91,3.9633333333333334,27.126666666666665,26.61,0.8,28.63,-0.27,27.18,-0.11,198307.0,-7.6,-1.5666666666666522,28.61,28.23,-0.2,0.63,-0.38,0.83,-1.057,-1.5,,,,,,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1983-08-01,23.93,2.93,1983,3,-1.0666666666666664,-0.03700000000000007,-3.8800000000000003,0.4633333333333334,28.286666666666665,-0.04333333333333341,28.78,0.5066666666666666,-0.4933333333333331,-3.533333333333319,0.0533333333333329,27.346666666666664,-0.2233333333333333,28.66333333333333,0.9899999999999998,26.84,3.6566666666666667,25.683333333333334,-3.33,0.0533333333333329,27.346666666666664,-0.2233333333333333,28.66333333333333,0.9899999999999998,26.84,3.6566666666666667,25.683333333333334,25.77,0.65,28.39,-0.4,26.59,-0.27,198308.0,0.1,-3.533333333333319,28.28,27.65,-0.1,0.24,-0.63,0.34,2.451,-0.5,,,,,,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1983-09-01,22.1,1.37,1983,4,-0.7333333333333333,0.6796666666666665,-3.1833333333333336,0.28,27.846666666666664,-0.16666666666666674,28.286666666666665,0.44666666666666655,-0.4399999999999998,0.8000000000000144,-0.30000000000000043,26.656666666666666,-0.48333333333333334,28.333333333333332,0.5266666666666664,25.80333333333333,2.7000000000000006,23.929999999999996,-2.1500000000000004,-0.30000000000000043,26.656666666666666,-0.48333333333333334,28.333333333333332,0.5266666666666664,25.80333333333333,2.7000000000000006,23.929999999999996,25.03,0.13,27.98,-0.78,26.2,-0.52,198309.0,9.9,0.8000000000000144,27.97,27.66,-0.2,-0.03,-0.31,0.17,0.645,-0.2,19.0,10.0,4.0,7.0,8.0,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1983-10-01,22.0,0.99,1983,4,-0.23333333333333317,1.0476666666666665,-2.4533333333333336,-0.0433333333333333,27.72666666666667,-0.18666666666666676,28.103333333333335,0.14333333333333323,-0.3766666666666665,4.733333333333348,-0.6500000000000005,26.116666666666664,-0.69,28.080000000000002,0.056666666666666386,25.05666666666667,1.7633333333333336,22.676666666666666,-1.88,-0.6500000000000005,26.116666666666664,-0.69,28.080000000000002,0.056666666666666386,25.05666666666667,1.7633333333333336,22.676666666666666,24.37,-0.61,27.87,-0.89,25.56,-1.16,198310.0,4.2,4.733333333333348,28.06,27.87,-0.26,-0.34,-0.19,-0.08,0.047,0.0,,,,,,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1983-11-01,22.05,0.4,1983,4,-0.23333333333333317,-0.5023333333333334,-1.8133333333333335,-0.21999999999999997,27.903333333333336,-0.27333333333333343,28.096666666666664,0.05333333333333323,-0.1899999999999998,4.466666666666681,-0.9900000000000005,25.72333333333333,-0.8933333333333334,27.843333333333334,-0.5033333333333336,24.49,0.9200000000000004,22.05,-1.4100000000000001,-0.9900000000000005,25.72333333333333,-0.8933333333333334,27.843333333333334,-0.5033333333333336,24.49,0.9200000000000004,22.05,24.07,-1.03,27.68,-1.01,25.41,-1.29,198311.0,-0.7,4.466666666666681,28.26,28.18,-0.36,-0.29,-0.07,0.07,-2.199,-0.5,,,,,,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1983-12-01,23.03,0.21,1983,1,-0.1666666666666665,-1.655,-1.4433333333333334,-0.3233333333333333,28.01,-0.2400000000000001,28.316666666666663,-0.08333333333333344,-0.30333333333333307,1.2000000000000142,-1.1600000000000004,25.513333333333332,-0.91,27.753333333333334,-0.826666666666667,24.27666666666667,0.5333333333333337,22.36,-1.04,-1.1600000000000004,25.513333333333332,-0.91,27.753333333333334,-0.826666666666667,24.27666666666667,0.5333333333333337,22.36,24.39,-0.84,27.71,-0.83,25.57,-1.03,198312.0,0.1,1.2000000000000142,28.63,27.98,-0.1,-0.34,-0.65,-0.24,-2.813,0.0,,,,,,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1984-01-01,24.18,-0.39,1984,1,0.10000000000000019,-2.3683333333333336,-0.9633333333333334,-0.42333333333333334,27.866666666666664,-0.3700000000000001,28.36,-0.05333333333333343,-0.48999999999999977,0.2333333333333476,-0.996666666666667,25.62,-0.89,27.626666666666665,-0.816666666666667,24.513333333333332,0.07333333333333363,23.08666666666667,-0.43999999999999995,-0.996666666666667,25.62,-0.89,27.626666666666665,-0.816666666666667,24.513333333333332,0.07333333333333363,23.08666666666667,25.08,-0.58,27.49,-0.83,25.88,-0.67,198401.0,1.3,0.2333333333333476,28.19,27.44,-0.65,-0.64,-0.75,0.01,-2.093,0.8,,,,,,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1984-02-01,25.22,-0.88,1984,1,0.4666666666666668,-2.0276666666666667,-0.43999999999999995,-0.6433333333333332,27.593333333333334,-0.4933333333333334,28.33,-0.1500000000000001,-0.7399999999999998,2.400000000000014,-0.6300000000000004,26.00333333333333,-0.7933333333333333,27.560000000000002,-0.5233333333333335,25.243333333333336,-0.35333333333333306,24.143333333333334,0.16000000000000003,-0.6300000000000004,26.00333333333333,-0.7933333333333333,27.560000000000002,-0.5233333333333335,25.243333333333336,-0.35333333333333306,24.143333333333334,26.26,-0.15,27.48,-0.72,26.56,-0.19,198402.0,5.8,2.400000000000014,28.17,27.36,-0.73,-0.95,-0.82,-0.22,-1.177,0.6,,,,,,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1984-03-01,25.62,-0.87,1984,2,0.5666666666666668,-0.9613333333333335,-0.08666666666666663,-0.7266666666666666,27.76,-0.6266666666666667,28.353333333333335,-0.1000000000000001,-0.5966666666666665,0.4333333333333478,-0.46000000000000046,26.403333333333332,-0.7999999999999999,27.48,-0.3200000000000003,26.103333333333335,-0.713333333333333,25.00666666666667,0.020000000000000018,-0.46000000000000046,26.403333333333332,-0.7999999999999999,27.48,-0.3200000000000003,26.103333333333335,-0.713333333333333,25.00666666666667,26.97,-0.23,27.47,-0.85,26.77,-0.52,198403.0,-5.8,0.4333333333333478,28.7,28.48,-0.5,-0.59,-0.22,-0.09,0.386,0.3,,,,,,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1984-04-01,25.3,-0.23,1984,2,0.4666666666666668,-1.1346666666666667,-0.15666666666666665,-0.62,28.439999999999998,-0.5900000000000001,28.623333333333335,-0.03000000000000011,-0.18333333333333302,0.6666666666666808,-0.4633333333333338,26.823333333333334,-0.8166666666666668,27.566666666666666,-0.2900000000000003,26.77333333333333,-0.6599999999999997,25.38,-0.65,-0.4633333333333338,26.823333333333334,-0.8166666666666668,27.566666666666666,-0.2900000000000003,26.77333333333333,-0.6599999999999997,25.38,27.09,-0.49,27.75,-0.88,27.14,-0.68,198404.0,2.0,0.6666666666666808,29.0,29.48,-0.54,-0.32,0.49,0.22,-2.613,0.5,,,,,,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1984-05-01,23.3,-1.11,1984,2,0.3000000000000001,-1.6620000000000001,-0.09999999999999998,-0.64,28.856666666666666,-0.5100000000000001,28.936666666666667,-0.13000000000000012,-0.07333333333333307,-1.3666666666666523,-0.6433333333333339,27.036666666666665,-0.8366666666666666,27.78333333333333,-0.5500000000000003,26.793333333333333,-0.7366666666666664,24.74,0.33000000000000007,-0.6433333333333339,27.036666666666665,-0.8366666666666666,27.78333333333333,-0.5500000000000003,26.793333333333333,-0.7366666666666664,24.74,26.32,-0.93,28.13,-0.78,27.2,-0.73,198405.0,-0.3,-1.3666666666666523,29.11,28.61,-0.49,-1.01,-0.49,-0.52,-2.759,0.1,,,,,,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1984-06-01,22.18,-0.95,1984,3,0.2666666666666668,-1.75,-0.05000000000000001,-0.7433333333333333,28.549999999999997,-0.4666666666666668,29.006666666666664,-0.2766666666666668,-0.44999999999999973,-2.333333333333319,-0.7700000000000005,27.05666666666667,-0.8133333333333334,28.02333333333333,-0.8633333333333336,26.286666666666665,-0.7633333333333331,23.593333333333334,0.16999999999999993,-0.7700000000000005,27.05666666666667,-0.8133333333333334,28.02333333333333,-0.8633333333333336,26.286666666666665,-0.7633333333333331,23.593333333333334,25.45,-1.17,28.19,-0.78,26.83,-0.9,198406.0,-8.7,-2.333333333333319,28.91,27.56,-0.37,-0.9,-1.35,-0.53,0.122,0.2,,,,,,18.0,10.0,5.0,4.0,7.0,12.0,8.0,5.0
1984-07-01,21.33,-0.63,1984,3,0.10000000000000013,-0.5336666666666668,0.18000000000000002,-0.8533333333333334,27.706666666666667,-0.4200000000000001,28.810000000000002,-0.4333333333333334,-1.0999999999999996,-2.2666666666666524,-0.7100000000000004,26.939999999999998,-0.7166666666666667,28.206666666666667,-0.9600000000000003,25.599999999999998,-0.8966666666666664,22.27,0.040000000000000036,-0.7100000000000004,26.939999999999998,-0.7166666666666667,28.206666666666667,-0.9600000000000003,25.599999999999998,-0.8966666666666664,22.27,25.03,-0.78,28.3,-0.59,26.79,-0.5,198407.0,2.2,-2.2666666666666524,28.41,26.95,-0.4,-0.65,-1.46,-0.25,1.036,0.0,,,,,,16.0,9.0,9.0,4.0,4.0,11.0,6.0,8.0
1984-08-01,20.45,-0.56,1984,3,0.20000000000000015,-0.7140000000000001,0.05000000000000001,-0.7833333333333333,27.040000000000003,-0.40666666666666673,28.416666666666668,-0.37666666666666676,-1.3799999999999997,-1.2666666666666522,-0.5466666666666672,26.74333333333333,-0.6633333333333333,28.22,-0.786666666666667,25.063333333333333,-0.713333333333333,21.319999999999997,-0.05999999999999994,-0.5466666666666672,26.74333333333333,-0.6633333333333333,28.22,-0.786666666666667,25.063333333333333,-0.713333333333333,21.319999999999997,24.71,-0.41,28.17,-0.62,26.61,-0.24,198408.0,2.7,-1.2666666666666522,27.93,26.61,-0.45,-0.8,-1.33,-0.35,-3.3,0.4,,,,,,16.0,9.0,9.0,4.0,4.0,11.0,6.0,8.0
1984-09-01,20.66,-0.07,1984,4,0.20000000000000015,-0.7686666666666667,-0.1633333333333333,-0.6566666666666667,26.909999999999997,-0.36333333333333345,28.090000000000003,-0.29333333333333345,-1.1833333333333331,2.3000000000000145,-0.3600000000000005,26.593333333333334,-0.5833333333333334,28.23,-0.5100000000000003,24.766666666666666,-0.4199999999999997,20.813333333333333,-0.47000000000000003,-0.3600000000000005,26.593333333333334,-0.5833333333333334,28.23,-0.5100000000000003,24.766666666666666,-0.4199999999999997,20.813333333333333,24.56,-0.34,28.22,-0.54,26.38,-0.34,198409.0,2.0,2.3000000000000145,27.93,27.17,-0.24,-0.52,-0.76,-0.28,-0.042,0.2,17.0,9.0,10.0,5.0,10.0,16.0,9.0,9.0,4.0,4.0,11.0,6.0,8.0
1984-10-01,20.51,-0.51,1984,4,0.13333333333333347,-2.073,-0.25333333333333335,-0.6733333333333333,27.096666666666668,-0.2833333333333334,28.006666666666664,-0.3900000000000001,-0.913333333333333,-0.09999999999998573,-0.4166666666666672,26.343333333333334,-0.6333333333333334,28.136666666666667,-0.4733333333333336,24.526666666666667,-0.3799999999999997,20.540000000000003,-0.22999999999999998,-0.4166666666666672,26.343333333333334,-0.6333333333333334,28.136666666666667,-0.4733333333333336,24.526666666666667,-0.3799999999999997,20.540000000000003,24.31,-0.67,28.02,-0.74,26.04,-0.67,198410.0,-5.0,-0.09999999999998573,28.16,27.51,-0.16,-0.7,-0.65,-0.54,-2.877,-0.2,,,,,,16.0,9.0,9.0,4.0,4.0,11.0,6.0,8.0
1984-11-01,21.52,-0.13,1984,4,0.16666666666666682,-1.3456666666666666,-0.49333333333333335,-0.5833333333333334,27.540000000000003,-0.13333333333333341,28.236666666666668,-0.4500000000000002,-0.6966666666666663,0.3000000000000142,-0.7333333333333338,25.98,-0.73,28.01,-0.666666666666667,24.326666666666668,-0.23666666666666636,20.896666666666665,-0.78,-0.7333333333333338,25.98,-0.73,28.01,-0.666666666666667,24.326666666666668,-0.23666666666666636,20.896666666666665,24.11,-0.99,27.79,-0.91,25.52,-1.19,198411.0,3.9,0.3000000000000142,28.62,27.94,0.0,-0.53,-0.68,-0.53,-1.118,0.5,,,,,,16.0,9.0,9.0,4.0,4.0,11.0,6.0,8.0
1984-12-01,22.41,-0.4,1984,1,-0.033333333333333194,-3.113666666666667,-0.52,-0.6066666666666666,27.72666666666667,-0.1400000000000001,28.416666666666668,-0.4666666666666668,-0.6899999999999998,-0.8333333333333192,-1.066666666666667,25.603333333333335,-0.8666666666666667,27.8,-0.9766666666666669,24.126666666666665,-0.3466666666666664,21.48,-0.5499999999999999,-1.066666666666667,25.603333333333335,-0.8666666666666667,27.8,-0.9766666666666669,24.126666666666665,-0.3466666666666664,21.48,23.96,-1.27,27.59,-0.95,25.25,-1.34,198412.0,-1.4,-0.8333333333333192,28.47,27.73,-0.26,-0.59,-0.74,-0.33,-5.346,-0.4,,,,,,16.0,9.0,9.0,4.0,4.0,11.0,6.0,8.0
1985-01-01,23.79,-0.78,1985,1,0.20000000000000015,-3.268333333333333,-0.39666666666666667,-0.48333333333333334,27.80666666666667,-0.1033333333333334,28.626666666666665,-0.3800000000000001,-0.8166666666666664,-0.3333333333333191,-1.2300000000000004,25.38333333333333,-0.8333333333333334,27.686666666666667,-1.1733333333333336,24.156666666666666,-0.43666666666666637,22.573333333333334,0.14,-1.2300000000000004,25.38333333333333,-0.8333333333333334,27.686666666666667,-1.1733333333333336,24.156666666666666,-0.43666666666666637,22.573333333333334,24.4,-1.26,27.68,-0.64,25.38,-1.16,198501.0,-3.5,-0.3333333333333191,28.79,27.75,-0.05,-0.33,-1.03,-0.28,-3.341,0.5,,,,,,16.0,9.0,9.0,4.0,4.0,11.0,6.0,8.0
1985-02-01,24.72,-1.38,1985,1,0.6000000000000001,-3.6523333333333334,0.08666666666666667,-0.4666666666666666,27.77,-0.1400000000000001,28.683333333333334,-0.3266666666666668,-0.9066666666666663,0.6000000000000142,-1.073333333333334,25.55333333333333,-0.7666666666666666,27.586666666666662,-1.1433333333333335,24.62,-0.853333333333333,23.64,0.6699999999999999,-1.073333333333334,25.55333333333333,-0.7666666666666666,27.586666666666662,-1.1433333333333335,24.62,-0.853333333333333,23.64,25.5,-0.9,27.49,-0.71,26.03,-0.72,198502.0,6.7,0.6000000000000142,28.79,27.83,-0.11,-0.48,-0.95,-0.37,-2.27,1.7,,,,,,16.0,9.0,9.0,4.0,4.0,11.0,6.0,8.0
1985-03-01,25.6,-0.89,1985,2,0.6333333333333334,-2.770666666666667,0.22999999999999998,-0.42333333333333334,28.063333333333333,-0.14333333333333342,28.836666666666662,-0.2800000000000001,-0.7666666666666663,0.4000000000000143,-0.8900000000000006,25.97,-0.7866666666666667,27.49333333333333,-0.9800000000000003,25.44,-1.0166666666666664,24.703333333333333,-0.12,-0.8900000000000006,25.97,-0.7866666666666667,27.49333333333333,-0.9800000000000003,25.44,-1.0166666666666664,24.703333333333333,26.42,-0.78,27.31,-1.01,26.5,-0.79,198503.0,-2.0,0.4000000000000143,28.93,28.61,-0.27,-0.46,-0.32,-0.19,-2.701,-0.3,,,,,,16.0,9.0,9.0,4.0,4.0,11.0,6.0,8.0
1985-04-01,24.16,-1.37,1985,2,0.7000000000000002,-2.46,0.26000000000000006,-0.4266666666666667,28.63333333333333,-0.21333333333333346,29.0,-0.2133333333333334,-0.363333333333333,6.366666666666681,-0.8966666666666671,26.39,-0.9533333333333333,27.426666666666666,-0.9100000000000001,26.150000000000002,-1.2133333333333332,24.826666666666664,0.2300000000000002,-0.8966666666666671,26.39,-0.9533333333333333,27.426666666666666,-0.9100000000000001,26.150000000000002,-1.2133333333333332,24.826666666666664,26.53,-1.05,27.48,-1.14,26.64,-1.18,198504.0,14.4,6.366666666666681,29.28,29.46,-0.26,-0.34,0.18,-0.08,-2.409,0.7,,,,,,16.0,9.0,9.0,4.0,4.0,11.0,6.0,8.0
1985-05-01,22.53,-1.88,1985,2,0.3000000000000002,-1.9453333333333331,0.3366666666666667,-0.45333333333333337,29.043333333333333,-0.4000000000000001,29.046666666666667,-0.05333333333333345,2.9605947323337506e-16,5.066666666666681,-1.0000000000000007,26.680000000000003,-1.0433333333333332,27.573333333333334,-0.9666666666666669,26.38,-1.3799999999999997,24.096666666666664,0.8999999999999999,-1.0000000000000007,26.680000000000003,-1.0433333333333332,27.573333333333334,-0.9666666666666669,26.38,-1.3799999999999997,24.096666666666664,26.19,-1.07,27.93,-0.98,26.9,-1.03,198505.0,2.8,5.066666666666681,28.93,29.06,-0.67,-0.56,0.14,0.11,-0.726,0.5,,,,,,16.0,9.0,9.0,4.0,4.0,11.0,6.0,8.0
